,time,x,y
113,2024-01-18T16:52:53.609000+02:00,414,824
114,2024-01-18T16:52:53.625000+02:00,408,824
115,2024-01-18T16:52:53.641000+02:00,408,824
116,2024-01-18T16:52:53.657000+02:00,402,824
117,2024-01-18T16:52:53.673000+02:00,396,824
118,2024-01-18T16:52:53.689000+02:00,390,824
119,2024-01-18T16:52:53.705000+02:00,384,824
120,2024-01-18T16:52:53.721000+02:00,378,824
121,2024-01-18T16:52:53.737000+02:00,372,824
122,2024-01-18T16:52:53.753000+02:00,366,824
123,2024-01-18T16:52:53.769000+02:00,360,824
124,2024-01-18T16:52:53.785000+02:00,354,824
125,2024-01-18T16:52:53.801000+02:00,348,824
126,2024-01-18T16:52:53.817000+02:00,342,824
127,2024-01-18T16:52:53.833000+02:00,336,824
128,2024-01-18T16:52:53.849000+02:00,330,824
129,2024-01-18T16:52:53.865000+02:00,324,824
130,2024-01-18T16:52:53.881000+02:00,318,824
131,2024-01-18T16:52:53.897000+02:00,312,824
132,2024-01-18T16:52:53.913000+02:00,306,824
133,2024-01-18T16:52:53.929000+02:00,300,824
134,2024-01-18T16:52:53.945000+02:00,294,824
135,2024-01-18T16:52:53.961000+02:00,288,824
136,2024-01-18T16:52:53.977000+02:00,282,824
137,2024-01-18T16:52:53.993000+02:00,276,824
138,2024-01-18T16:52:54.009000+02:00,270,824
139,2024-01-18T16:52:54.025000+02:00,264,824
140,2024-01-18T16:52:54.041000+02:00,264,824
0,2024-01-18T16:53:15.395000+02:00,1068,824
1,2024-01-18T16:53:15.412000+02:00,1062,824
2,2024-01-18T16:53:15.428000+02:00,1056,824
3,2024-01-18T16:53:15.444000+02:00,1050,824
4,2024-01-18T16:53:15.460000+02:00,1044,824
5,2024-01-18T16:53:15.476000+02:00,1038,824
6,2024-01-18T16:53:15.492000+02:00,1032,824
7,2024-01-18T16:53:15.507000+02:00,1026,824
8,2024-01-18T16:53:15.523000+02:00,1020,824
9,2024-01-18T16:53:15.539000+02:00,1014,824
10,2024-01-18T16:53:15.556000+02:00,1008,824
11,2024-01-18T16:53:15.571000+02:00,1002,824
12,2024-01-18T16:53:15.587000+02:00,996,824
13,2024-01-18T16:53:15.604000+02:00,990,824
14,2024-01-18T16:53:15.619000+02:00,984,824
15,2024-01-18T16:53:15.636000+02:00,978,824
16,2024-01-18T16:53:15.652000+02:00,972,824
17,2024-01-18T16:53:15.667000+02:00,966,824
18,2024-01-18T16:53:15.684000+02:00,966,824
19,2024-01-18T16:53:15.700000+02:00,960,824
20,2024-01-18T16:53:15.715000+02:00,954,824
21,2024-01-18T16:53:15.732000+02:00,948,824
22,2024-01-18T16:53:15.747000+02:00,942,824
23,2024-01-18T16:53:15.763000+02:00,936,824
24,2024-01-18T16:53:15.780000+02:00,930,824
25,2024-01-18T16:53:15.795000+02:00,924,824
26,2024-01-18T16:53:15.812000+02:00,918,824
27,2024-01-18T16:53:15.827000+02:00,912,824
28,2024-01-18T16:53:15.844000+02:00,906,824
29,2024-01-18T16:53:15.860000+02:00,900,824
30,2024-01-18T16:53:15.876000+02:00,894,824
31,2024-01-18T16:53:15.891000+02:00,888,824
32,2024-01-18T16:53:15.908000+02:00,882,824
33,2024-01-18T16:53:15.923000+02:00,876,824
34,2024-01-18T16:53:15.940000+02:00,870,824
35,2024-01-18T16:53:15.956000+02:00,864,824
36,2024-01-18T16:53:15.971000+02:00,858,824
37,2024-01-18T16:53:15.987000+02:00,852,824
38,2024-01-18T16:53:16.003000+02:00,846,824
39,2024-01-18T16:53:16.019000+02:00,840,824
40,2024-01-18T16:53:16.036000+02:00,834,824
41,2024-01-18T16:53:16.051000+02:00,828,824
42,2024-01-18T16:53:16.068000+02:00,822,824
43,2024-01-18T16:53:16.084000+02:00,816,824
44,2024-01-18T16:53:16.100000+02:00,816,824
45,2024-01-18T16:53:16.116000+02:00,810,824
46,2024-01-18T16:53:16.132000+02:00,804,824
47,2024-01-18T16:53:16.148000+02:00,798,824
48,2024-01-18T16:53:16.163000+02:00,792,824
49,2024-01-18T16:53:16.179000+02:00,786,824
50,2024-01-18T16:53:16.196000+02:00,780,824
51,2024-01-18T16:53:16.212000+02:00,774,824
52,2024-01-18T16:53:16.228000+02:00,768,824
53,2024-01-18T16:53:16.244000+02:00,762,824
54,2024-01-18T16:53:16.260000+02:00,756,824
55,2024-01-18T16:53:16.276000+02:00,750,824
56,2024-01-18T16:53:16.292000+02:00,744,824
57,2024-01-18T16:53:16.307000+02:00,738,824
58,2024-01-18T16:53:16.324000+02:00,732,824
59,2024-01-18T16:53:16.339000+02:00,726,824
60,2024-01-18T16:53:16.356000+02:00,720,824
61,2024-01-18T16:53:16.371000+02:00,714,824
62,2024-01-18T16:53:16.388000+02:00,708,824
63,2024-01-18T16:53:16.404000+02:00,702,824
64,2024-01-18T16:53:16.419000+02:00,696,824
65,2024-01-18T16:53:16.436000+02:00,690,824
66,2024-01-18T16:53:16.452000+02:00,684,824
67,2024-01-18T16:53:16.468000+02:00,678,824
68,2024-01-18T16:53:16.484000+02:00,678,824
69,2024-01-18T16:53:16.499000+02:00,672,824
70,2024-01-18T16:53:16.516000+02:00,666,824
71,2024-01-18T16:53:16.531000+02:00,660,824
72,2024-01-18T16:53:16.547000+02:00,654,824
73,2024-01-18T16:53:16.563000+02:00,648,824
74,2024-01-18T16:53:16.580000+02:00,642,824
75,2024-01-18T16:53:16.596000+02:00,636,824
76,2024-01-18T16:53:16.612000+02:00,630,824
77,2024-01-18T16:53:16.628000+02:00,624,824
78,2024-01-18T16:53:16.644000+02:00,618,824
79,2024-01-18T16:53:16.659000+02:00,612,824
80,2024-01-18T16:53:16.676000+02:00,606,824
81,2024-01-18T16:53:16.691000+02:00,600,824
82,2024-01-18T16:53:16.708000+02:00,594,824
83,2024-01-18T16:53:16.723000+02:00,588,824
84,2024-01-18T16:53:16.740000+02:00,582,824
85,2024-01-18T16:53:16.755000+02:00,576,824
86,2024-01-18T16:53:16.772000+02:00,570,824
87,2024-01-18T16:53:16.787000+02:00,564,824
88,2024-01-18T16:53:16.803000+02:00,558,824
89,2024-01-18T16:53:16.820000+02:00,552,824
90,2024-01-18T16:53:16.836000+02:00,546,824
91,2024-01-18T16:53:16.851000+02:00,540,824
92,2024-01-18T16:53:16.867000+02:00,534,824
93,2024-01-18T16:53:16.884000+02:00,528,824
94,2024-01-18T16:53:16.900000+02:00,528,824
95,2024-01-18T16:53:16.915000+02:00,522,824
96,2024-01-18T16:53:16.932000+02:00,516,824
97,2024-01-18T16:53:16.947000+02:00,510,824
98,2024-01-18T16:53:16.965000+02:00,510,824
99,2024-01-18T16:53:16.980000+02:00,510,824
100,2024-01-18T16:53:16.996000+02:00,510,824
101,2024-01-18T16:53:17.012000+02:00,510,824
102,2024-01-18T16:53:17.028000+02:00,510,824
103,2024-01-18T16:53:17.043000+02:00,510,824
104,2024-01-18T16:53:17.060000+02:00,510,824
105,2024-01-18T16:53:17.075000+02:00,510,824
106,2024-01-18T16:53:17.092000+02:00,510,824
107,2024-01-18T16:53:17.107000+02:00,510,824
108,2024-01-18T16:53:17.124000+02:00,510,824
109,2024-01-18T16:53:17.140000+02:00,510,824
110,2024-01-18T16:53:17.156000+02:00,510,824
111,2024-01-18T16:53:17.172000+02:00,510,824
112,2024-01-18T16:53:17.187000+02:00,510,824
113,2024-01-18T16:53:17.204000+02:00,510,824
114,2024-01-18T16:53:17.220000+02:00,510,824
115,2024-01-18T16:53:17.236000+02:00,510,824
116,2024-01-18T16:53:17.251000+02:00,510,824
117,2024-01-18T16:53:17.268000+02:00,510,824
118,2024-01-18T16:53:17.284000+02:00,510,824
119,2024-01-18T16:53:17.300000+02:00,510,824
120,2024-01-18T16:53:17.315000+02:00,510,824
121,2024-01-18T16:53:17.331000+02:00,510,824
122,2024-01-18T16:53:17.347000+02:00,510,824
123,2024-01-18T16:53:17.364000+02:00,510,824
124,2024-01-18T16:53:17.380000+02:00,510,824
125,2024-01-18T16:53:17.395000+02:00,510,824
126,2024-01-18T16:53:17.411000+02:00,510,824
127,2024-01-18T16:53:17.428000+02:00,510,824
128,2024-01-18T16:53:17.444000+02:00,510,824
129,2024-01-18T16:53:17.460000+02:00,510,824
130,2024-01-18T16:53:17.475000+02:00,510,824
131,2024-01-18T16:53:17.492000+02:00,510,824
132,2024-01-18T16:53:17.508000+02:00,510,824
133,2024-01-18T16:53:17.523000+02:00,510,824
134,2024-01-18T16:53:17.539000+02:00,510,824
135,2024-01-18T16:53:17.556000+02:00,510,824
136,2024-01-18T16:53:17.572000+02:00,510,824
137,2024-01-18T16:53:17.588000+02:00,510,824
138,2024-01-18T16:53:17.604000+02:00,510,824
139,2024-01-18T16:53:17.620000+02:00,510,824
140,2024-01-18T16:53:17.636000+02:00,510,824
141,2024-01-18T16:53:17.651000+02:00,510,824
142,2024-01-18T16:53:17.668000+02:00,510,824
143,2024-01-18T16:53:17.683000+02:00,510,824
144,2024-01-18T16:53:17.699000+02:00,510,824
145,2024-01-18T16:53:17.715000+02:00,510,824
146,2024-01-18T16:53:17.732000+02:00,510,824
147,2024-01-18T16:53:17.748000+02:00,510,824
148,2024-01-18T16:53:17.764000+02:00,510,824
149,2024-01-18T16:53:17.779000+02:00,510,824
150,2024-01-18T16:53:17.795000+02:00,510,824
151,2024-01-18T16:53:17.812000+02:00,510,824
152,2024-01-18T16:53:17.828000+02:00,510,824
153,2024-01-18T16:53:17.844000+02:00,510,824
154,2024-01-18T16:53:17.859000+02:00,510,824
155,2024-01-18T16:53:17.875000+02:00,510,824
156,2024-01-18T16:53:17.892000+02:00,510,824
157,2024-01-18T16:53:17.908000+02:00,510,824
158,2024-01-18T16:53:17.924000+02:00,510,824
159,2024-01-18T16:53:17.940000+02:00,510,824
160,2024-01-18T16:53:17.956000+02:00,510,824
161,2024-01-18T16:53:17.972000+02:00,510,824
162,2024-01-18T16:53:17.988000+02:00,510,824
163,2024-01-18T16:53:18.005000+02:00,510,824
164,2024-01-18T16:53:18.020000+02:00,510,824
165,2024-01-18T16:53:18.037000+02:00,510,824
166,2024-01-18T16:53:18.052000+02:00,510,824
167,2024-01-18T16:53:18.068000+02:00,510,824
168,2024-01-18T16:53:18.083000+02:00,510,824
169,2024-01-18T16:53:18.099000+02:00,510,824
170,2024-01-18T16:53:18.115000+02:00,510,824
171,2024-01-18T16:53:18.131000+02:00,510,824
172,2024-01-18T16:53:18.148000+02:00,510,824
173,2024-01-18T16:53:18.164000+02:00,510,824
174,2024-01-18T16:53:18.179000+02:00,510,824
175,2024-01-18T16:53:18.195000+02:00,510,824
176,2024-01-18T16:53:18.211000+02:00,510,824
177,2024-01-18T16:53:18.228000+02:00,510,824
178,2024-01-18T16:53:18.243000+02:00,510,824
179,2024-01-18T16:53:18.260000+02:00,510,824
180,2024-01-18T16:53:18.276000+02:00,510,824
181,2024-01-18T16:53:18.291000+02:00,510,824
182,2024-01-18T16:53:18.308000+02:00,510,824
183,2024-01-18T16:53:18.324000+02:00,510,824
184,2024-01-18T16:53:18.339000+02:00,510,824
185,2024-01-18T16:53:18.356000+02:00,510,824
186,2024-01-18T16:53:18.371000+02:00,510,824
187,2024-01-18T16:53:18.387000+02:00,510,824
188,2024-01-18T16:53:18.404000+02:00,510,824
189,2024-01-18T16:53:18.420000+02:00,510,824
190,2024-01-18T16:53:18.435000+02:00,510,824
191,2024-01-18T16:53:18.452000+02:00,510,824
192,2024-01-18T16:53:18.467000+02:00,510,824
193,2024-01-18T16:53:18.484000+02:00,510,824
194,2024-01-18T16:53:18.500000+02:00,510,824
195,2024-01-18T16:53:18.516000+02:00,510,824
196,2024-01-18T16:53:18.531000+02:00,510,824
197,2024-01-18T16:53:18.548000+02:00,510,824
198,2024-01-18T16:53:18.564000+02:00,510,824
199,2024-01-18T16:53:18.579000+02:00,510,824
200,2024-01-18T16:53:18.596000+02:00,510,824
201,2024-01-18T16:53:18.612000+02:00,510,824
202,2024-01-18T16:53:18.628000+02:00,510,824
203,2024-01-18T16:53:18.643000+02:00,510,824
204,2024-01-18T16:53:18.659000+02:00,510,824
205,2024-01-18T16:53:18.675000+02:00,510,824
206,2024-01-18T16:53:18.692000+02:00,510,824
207,2024-01-18T16:53:18.708000+02:00,510,824
208,2024-01-18T16:53:18.724000+02:00,510,824
209,2024-01-18T16:53:18.740000+02:00,510,824
210,2024-01-18T16:53:18.755000+02:00,510,824
211,2024-01-18T16:53:18.771000+02:00,510,824
212,2024-01-18T16:53:18.788000+02:00,510,824
213,2024-01-18T16:53:18.804000+02:00,510,824
214,2024-01-18T16:53:18.819000+02:00,510,824
215,2024-01-18T16:53:18.836000+02:00,510,824
216,2024-01-18T16:53:18.852000+02:00,510,824
217,2024-01-18T16:53:18.868000+02:00,510,824
218,2024-01-18T16:53:18.883000+02:00,510,824
219,2024-01-18T16:53:18.900000+02:00,510,824
220,2024-01-18T16:53:18.916000+02:00,510,824
221,2024-01-18T16:53:18.932000+02:00,510,824
0,2024-01-18T16:53:40.163000+02:00,1068,824
1,2024-01-18T16:53:40.179000+02:00,1062,824
2,2024-01-18T16:53:40.195000+02:00,1056,824
3,2024-01-18T16:53:40.211000+02:00,1050,824
4,2024-01-18T16:53:40.227000+02:00,1044,824
5,2024-01-18T16:53:40.243000+02:00,1038,824
6,2024-01-18T16:53:40.259000+02:00,1038,824
7,2024-01-18T16:53:40.275000+02:00,1032,824
8,2024-01-18T16:53:40.291000+02:00,1026,824
9,2024-01-18T16:53:40.307000+02:00,1020,824
10,2024-01-18T16:53:40.323000+02:00,1014,824
11,2024-01-18T16:53:40.339000+02:00,1008,824
12,2024-01-18T16:53:40.355000+02:00,1002,824
13,2024-01-18T16:53:40.371000+02:00,996,824
14,2024-01-18T16:53:40.387000+02:00,990,824
15,2024-01-18T16:53:40.403000+02:00,984,824
16,2024-01-18T16:53:40.420000+02:00,978,824
17,2024-01-18T16:53:40.435000+02:00,972,824
18,2024-01-18T16:53:40.451000+02:00,966,824
19,2024-01-18T16:53:40.467000+02:00,960,824
20,2024-01-18T16:53:40.483000+02:00,954,824
21,2024-01-18T16:53:40.499000+02:00,948,824
22,2024-01-18T16:53:40.515000+02:00,942,824
23,2024-01-18T16:53:40.531000+02:00,936,824
24,2024-01-18T16:53:40.547000+02:00,930,824
25,2024-01-18T16:53:40.563000+02:00,924,824
26,2024-01-18T16:53:40.579000+02:00,918,824
27,2024-01-18T16:53:40.595000+02:00,912,824
28,2024-01-18T16:53:40.611000+02:00,906,824
29,2024-01-18T16:53:40.627000+02:00,900,824
30,2024-01-18T16:53:40.643000+02:00,894,824
31,2024-01-18T16:53:40.659000+02:00,894,824
32,2024-01-18T16:53:40.675000+02:00,888,824
33,2024-01-18T16:53:40.691000+02:00,882,824
34,2024-01-18T16:53:40.707000+02:00,876,824
35,2024-01-18T16:53:40.723000+02:00,870,824
36,2024-01-18T16:53:40.739000+02:00,864,824
37,2024-01-18T16:53:40.755000+02:00,858,824
38,2024-01-18T16:53:40.771000+02:00,852,824
39,2024-01-18T16:53:40.787000+02:00,846,824
40,2024-01-18T16:53:40.803000+02:00,840,824
41,2024-01-18T16:53:40.819000+02:00,834,824
42,2024-01-18T16:53:40.835000+02:00,828,824
43,2024-01-18T16:53:40.851000+02:00,822,824
44,2024-01-18T16:53:40.867000+02:00,816,824
45,2024-01-18T16:53:40.883000+02:00,810,824
46,2024-01-18T16:53:40.899000+02:00,804,824
47,2024-01-18T16:53:40.915000+02:00,798,824
48,2024-01-18T16:53:40.931000+02:00,792,824
49,2024-01-18T16:53:40.947000+02:00,786,824
50,2024-01-18T16:53:40.963000+02:00,780,824
51,2024-01-18T16:53:40.979000+02:00,774,824
52,2024-01-18T16:53:40.995000+02:00,768,824
53,2024-01-18T16:53:41.011000+02:00,762,824
54,2024-01-18T16:53:41.027000+02:00,756,824
55,2024-01-18T16:53:41.043000+02:00,750,824
56,2024-01-18T16:53:41.059000+02:00,750,824
57,2024-01-18T16:53:41.075000+02:00,744,824
58,2024-01-18T16:53:41.091000+02:00,738,824
59,2024-01-18T16:53:41.107000+02:00,732,824
60,2024-01-18T16:53:41.123000+02:00,726,824
61,2024-01-18T16:53:41.139000+02:00,720,824
62,2024-01-18T16:53:41.155000+02:00,714,824
63,2024-01-18T16:53:41.171000+02:00,708,824
64,2024-01-18T16:53:41.187000+02:00,702,824
65,2024-01-18T16:53:41.203000+02:00,696,824
66,2024-01-18T16:53:41.219000+02:00,690,824
67,2024-01-18T16:53:41.235000+02:00,684,824
68,2024-01-18T16:53:41.250000+02:00,678,824
69,2024-01-18T16:53:41.267000+02:00,672,824
70,2024-01-18T16:53:41.283000+02:00,666,824
71,2024-01-18T16:53:41.299000+02:00,660,824
72,2024-01-18T16:53:41.315000+02:00,654,824
73,2024-01-18T16:53:41.331000+02:00,648,824
74,2024-01-18T16:53:41.347000+02:00,642,824
75,2024-01-18T16:53:41.363000+02:00,636,824
76,2024-01-18T16:53:41.379000+02:00,630,824
77,2024-01-18T16:53:41.395000+02:00,624,824
78,2024-01-18T16:53:41.411000+02:00,618,824
79,2024-01-18T16:53:41.427000+02:00,612,824
80,2024-01-18T16:53:41.443000+02:00,606,824
81,2024-01-18T16:53:41.458000+02:00,606,824
82,2024-01-18T16:53:41.475000+02:00,600,824
83,2024-01-18T16:53:41.491000+02:00,594,824
84,2024-01-18T16:53:41.507000+02:00,588,824
85,2024-01-18T16:53:41.523000+02:00,582,824
86,2024-01-18T16:53:41.539000+02:00,576,824
87,2024-01-18T16:53:41.555000+02:00,570,824
88,2024-01-18T16:53:41.571000+02:00,564,824
89,2024-01-18T16:53:41.587000+02:00,558,824
90,2024-01-18T16:53:41.603000+02:00,552,824
91,2024-01-18T16:53:41.618000+02:00,546,824
92,2024-01-18T16:53:41.635000+02:00,540,824
93,2024-01-18T16:53:41.651000+02:00,534,824
94,2024-01-18T16:53:41.667000+02:00,528,824
95,2024-01-18T16:53:41.683000+02:00,522,824
96,2024-01-18T16:53:41.699000+02:00,516,824
97,2024-01-18T16:53:41.714000+02:00,510,824
98,2024-01-18T16:53:41.731000+02:00,504,824
99,2024-01-18T16:53:41.747000+02:00,498,824
100,2024-01-18T16:53:41.763000+02:00,498,824
101,2024-01-18T16:53:41.779000+02:00,498,824
102,2024-01-18T16:53:41.794000+02:00,498,824
103,2024-01-18T16:53:41.811000+02:00,498,824
104,2024-01-18T16:53:41.827000+02:00,498,824
105,2024-01-18T16:53:41.843000+02:00,498,824
106,2024-01-18T16:53:41.859000+02:00,498,824
107,2024-01-18T16:53:41.875000+02:00,498,824
108,2024-01-18T16:53:41.891000+02:00,498,824
109,2024-01-18T16:53:41.907000+02:00,498,824
110,2024-01-18T16:53:41.923000+02:00,498,824
111,2024-01-18T16:53:41.939000+02:00,498,824
112,2024-01-18T16:53:41.954000+02:00,498,824
113,2024-01-18T16:53:41.971000+02:00,498,824
114,2024-01-18T16:53:41.986000+02:00,498,824
115,2024-01-18T16:53:42.003000+02:00,498,824
116,2024-01-18T16:53:42.019000+02:00,498,824
117,2024-01-18T16:53:42.035000+02:00,498,824
118,2024-01-18T16:53:42.051000+02:00,498,824
119,2024-01-18T16:53:42.066000+02:00,498,824
120,2024-01-18T16:53:42.083000+02:00,498,824
121,2024-01-18T16:53:42.099000+02:00,498,824
122,2024-01-18T16:53:42.115000+02:00,498,824
123,2024-01-18T16:53:42.131000+02:00,498,824
124,2024-01-18T16:53:42.147000+02:00,498,824
125,2024-01-18T16:53:42.163000+02:00,498,824
126,2024-01-18T16:53:42.179000+02:00,498,824
127,2024-01-18T16:53:42.195000+02:00,498,824
128,2024-01-18T16:53:42.211000+02:00,498,824
129,2024-01-18T16:53:42.227000+02:00,498,824
130,2024-01-18T16:53:42.243000+02:00,498,824
131,2024-01-18T16:53:42.259000+02:00,498,824
132,2024-01-18T16:53:42.275000+02:00,498,824
133,2024-01-18T16:53:42.291000+02:00,498,824
134,2024-01-18T16:53:42.307000+02:00,498,824
135,2024-01-18T16:53:42.323000+02:00,498,824
136,2024-01-18T16:53:42.339000+02:00,498,824
137,2024-01-18T16:53:42.354000+02:00,498,824
138,2024-01-18T16:53:42.371000+02:00,498,824
139,2024-01-18T16:53:42.386000+02:00,498,824
140,2024-01-18T16:53:42.403000+02:00,498,824
141,2024-01-18T16:53:42.419000+02:00,498,824
142,2024-01-18T16:53:42.435000+02:00,498,824
143,2024-01-18T16:53:42.451000+02:00,498,824
144,2024-01-18T16:53:42.467000+02:00,498,824
145,2024-01-18T16:53:42.483000+02:00,498,824
146,2024-01-18T16:53:42.499000+02:00,498,824
147,2024-01-18T16:53:42.515000+02:00,498,824
148,2024-01-18T16:53:42.531000+02:00,498,824
149,2024-01-18T16:53:42.547000+02:00,498,824
150,2024-01-18T16:53:42.563000+02:00,498,824
151,2024-01-18T16:53:42.579000+02:00,498,824
152,2024-01-18T16:53:42.594000+02:00,498,824
153,2024-01-18T16:53:42.611000+02:00,498,824
154,2024-01-18T16:53:42.627000+02:00,498,824
155,2024-01-18T16:53:42.642000+02:00,498,824
156,2024-01-18T16:53:42.659000+02:00,498,824
157,2024-01-18T16:53:42.674000+02:00,498,824
158,2024-01-18T16:53:42.691000+02:00,498,824
159,2024-01-18T16:53:42.706000+02:00,498,824
160,2024-01-18T16:53:42.723000+02:00,498,824
161,2024-01-18T16:53:42.739000+02:00,498,824
162,2024-01-18T16:53:42.755000+02:00,498,824
163,2024-01-18T16:53:42.771000+02:00,498,824
164,2024-01-18T16:53:42.787000+02:00,498,824
165,2024-01-18T16:53:42.803000+02:00,498,824
166,2024-01-18T16:53:42.819000+02:00,498,824
167,2024-01-18T16:53:42.835000+02:00,498,824
168,2024-01-18T16:53:42.851000+02:00,498,824
169,2024-01-18T16:53:42.867000+02:00,498,824
170,2024-01-18T16:53:42.882000+02:00,498,824
171,2024-01-18T16:53:42.899000+02:00,498,824
172,2024-01-18T16:53:42.915000+02:00,498,824
173,2024-01-18T16:53:42.931000+02:00,498,824
174,2024-01-18T16:53:42.947000+02:00,498,824
175,2024-01-18T16:53:42.963000+02:00,498,824
176,2024-01-18T16:53:42.979000+02:00,498,824
177,2024-01-18T16:53:42.995000+02:00,498,824
178,2024-01-18T16:53:43.011000+02:00,498,824
179,2024-01-18T16:53:43.027000+02:00,498,824
180,2024-01-18T16:53:43.042000+02:00,498,824
181,2024-01-18T16:53:43.059000+02:00,498,824
182,2024-01-18T16:53:43.075000+02:00,498,824
183,2024-01-18T16:53:43.091000+02:00,498,824
184,2024-01-18T16:53:43.106000+02:00,498,824
185,2024-01-18T16:53:43.123000+02:00,498,824
186,2024-01-18T16:53:43.139000+02:00,498,824
187,2024-01-18T16:53:43.155000+02:00,498,824
188,2024-01-18T16:53:43.171000+02:00,498,824
189,2024-01-18T16:53:43.187000+02:00,498,824
190,2024-01-18T16:53:43.203000+02:00,498,824
191,2024-01-18T16:53:43.219000+02:00,498,824
192,2024-01-18T16:53:43.235000+02:00,498,824
193,2024-01-18T16:53:43.251000+02:00,498,824
194,2024-01-18T16:53:43.267000+02:00,498,824
195,2024-01-18T16:53:43.282000+02:00,498,824
196,2024-01-18T16:53:43.299000+02:00,498,824
197,2024-01-18T16:53:43.315000+02:00,498,824
198,2024-01-18T16:53:43.331000+02:00,498,824
199,2024-01-18T16:53:43.347000+02:00,498,824
200,2024-01-18T16:53:43.363000+02:00,498,824
201,2024-01-18T16:53:43.379000+02:00,498,824
202,2024-01-18T16:53:43.395000+02:00,498,824
203,2024-01-18T16:53:43.410000+02:00,498,824
204,2024-01-18T16:53:43.427000+02:00,498,824
205,2024-01-18T16:53:43.443000+02:00,498,824
206,2024-01-18T16:53:43.459000+02:00,498,824
207,2024-01-18T16:53:43.475000+02:00,498,824
208,2024-01-18T16:53:43.491000+02:00,498,824
209,2024-01-18T16:53:43.507000+02:00,498,824
210,2024-01-18T16:53:43.523000+02:00,498,824
211,2024-01-18T16:53:43.538000+02:00,498,824
212,2024-01-18T16:53:43.555000+02:00,498,824
213,2024-01-18T16:53:43.570000+02:00,498,824
214,2024-01-18T16:53:43.587000+02:00,498,824
215,2024-01-18T16:53:43.602000+02:00,498,824
216,2024-01-18T16:53:43.619000+02:00,498,824
217,2024-01-18T16:53:43.635000+02:00,498,824
218,2024-01-18T16:53:43.651000+02:00,498,824
219,2024-01-18T16:53:43.667000+02:00,498,824
220,2024-01-18T16:53:43.683000+02:00,498,824
221,2024-01-18T16:53:43.699000+02:00,498,824
222,2024-01-18T16:53:43.715000+02:00,498,824
223,2024-01-18T16:53:43.731000+02:00,498,824
224,2024-01-18T16:53:43.747000+02:00,498,824
0,2024-01-18T16:54:05.144000+02:00,212,824
1,2024-01-18T16:54:05.160000+02:00,218,824
2,2024-01-18T16:54:05.176000+02:00,224,824
3,2024-01-18T16:54:05.192000+02:00,230,824
4,2024-01-18T16:54:05.208000+02:00,236,824
5,2024-01-18T16:54:05.224000+02:00,242,824
6,2024-01-18T16:54:05.240000+02:00,248,824
7,2024-01-18T16:54:05.256000+02:00,254,824
8,2024-01-18T16:54:05.272000+02:00,260,824
9,2024-01-18T16:54:05.288000+02:00,266,824
10,2024-01-18T16:54:05.304000+02:00,272,824
11,2024-01-18T16:54:05.320000+02:00,278,824
12,2024-01-18T16:54:05.336000+02:00,284,824
13,2024-01-18T16:54:05.352000+02:00,290,824
14,2024-01-18T16:54:05.368000+02:00,296,824
15,2024-01-18T16:54:05.384000+02:00,302,824
16,2024-01-18T16:54:05.400000+02:00,308,824
17,2024-01-18T16:54:05.416000+02:00,308,824
18,2024-01-18T16:54:05.432000+02:00,314,824
19,2024-01-18T16:54:05.448000+02:00,320,824
20,2024-01-18T16:54:05.464000+02:00,326,824
21,2024-01-18T16:54:05.480000+02:00,332,824
22,2024-01-18T16:54:05.496000+02:00,338,824
23,2024-01-18T16:54:05.512000+02:00,344,824
24,2024-01-18T16:54:05.528000+02:00,350,824
25,2024-01-18T16:54:05.544000+02:00,356,824
26,2024-01-18T16:54:05.560000+02:00,362,824
27,2024-01-18T16:54:05.576000+02:00,368,824
28,2024-01-18T16:54:05.592000+02:00,374,824
29,2024-01-18T16:54:05.608000+02:00,380,824
30,2024-01-18T16:54:05.624000+02:00,386,824
31,2024-01-18T16:54:05.640000+02:00,392,824
32,2024-01-18T16:54:05.657000+02:00,398,824
33,2024-01-18T16:54:05.672000+02:00,404,824
34,2024-01-18T16:54:05.688000+02:00,410,824
35,2024-01-18T16:54:05.704000+02:00,416,824
36,2024-01-18T16:54:05.720000+02:00,422,824
37,2024-01-18T16:54:05.736000+02:00,428,824
38,2024-01-18T16:54:05.752000+02:00,434,824
39,2024-01-18T16:54:05.768000+02:00,440,824
40,2024-01-18T16:54:05.785000+02:00,446,824
41,2024-01-18T16:54:05.801000+02:00,452,824
42,2024-01-18T16:54:05.816000+02:00,452,824
43,2024-01-18T16:54:05.832000+02:00,458,824
44,2024-01-18T16:54:05.848000+02:00,464,824
45,2024-01-18T16:54:05.864000+02:00,470,824
46,2024-01-18T16:54:05.880000+02:00,476,824
47,2024-01-18T16:54:05.896000+02:00,482,824
48,2024-01-18T16:54:05.912000+02:00,488,824
49,2024-01-18T16:54:05.928000+02:00,494,824
50,2024-01-18T16:54:05.944000+02:00,500,824
51,2024-01-18T16:54:05.960000+02:00,506,824
52,2024-01-18T16:54:05.976000+02:00,512,824
53,2024-01-18T16:54:05.992000+02:00,518,824
54,2024-01-18T16:54:06.008000+02:00,524,824
55,2024-01-18T16:54:06.024000+02:00,530,824
56,2024-01-18T16:54:06.040000+02:00,536,824
57,2024-01-18T16:54:06.056000+02:00,542,824
58,2024-01-18T16:54:06.072000+02:00,548,824
59,2024-01-18T16:54:06.088000+02:00,554,824
60,2024-01-18T16:54:06.104000+02:00,560,824
61,2024-01-18T16:54:06.120000+02:00,566,824
